time[s],m_in
1068,8.38060077368623e-06
1069,8.38806637121128e-06
1070,8.39553127852441e-06
1071,8.40299549568957e-06
1072,8.4104590227706e-06
1073,8.41792185983141e-06
1074,8.42538400693587e-06
1075,8.43284546414785e-06
1076,8.44030623153119e-06
1077,8.4477663091498e-06
1078,8.45522569706746e-06
1079,8.4626843953481e-06
1080,8.4701424040555e-06
1081,8.47759972325351e-06
1082,8.48505635300596e-06
1083,8.49251229337671e-06
1084,8.49996754442953e-06
1085,8.50742210622823e-06
1086,8.51487597883663e-06
1087,8.52232916231855e-06
1088,8.52978165673774e-06
1089,8.53723346215804e-06
1090,8.54468457864317e-06
1091,8.55213500625696e-06
1092,8.55958474506315e-06
1093,8.56703379512552e-06
1094,8.5744821565078e-06
1095,8.58192982927376e-06
1096,8.58937681348718e-06
1097,8.59682310921175e-06
1098,8.60426871651121e-06
1099,8.61171363544931e-06
1100,8.61915786608978e-06
1101,8.6266014084963e-06
1102,8.6340442627326e-06
1103,8.64148642886239e-06
1104,8.64892790694938e-06
1105,8.65636869705724e-06
1106,8.66380879924965e-06
1107,8.67124821359034e-06
1108,8.67868694014292e-06
1109,8.68612497897111e-06
1110,8.69356233013856e-06
1111,8.70099899370892e-06
1112,8.70843496974582e-06
1113,8.71587025831296e-06
1114,8.72330485947393e-06
1115,8.73073877329241e-06
1116,8.73817199983198e-06
1117,8.74560453915628e-06
1118,8.75303639132895e-06
1119,8.7604675564136e-06
1120,8.76789803447379e-06
1121,8.77532782557316e-06
1122,8.78275692977528e-06
1123,8.79018534714376e-06
1124,8.79761307774216e-06
1125,8.80504012163406e-06
1126,8.81246647888303e-06
1127,8.81989214955265e-06
1128,8.82731713370646e-06
1129,8.83474143140799e-06
1130,8.84216504272084e-06
1131,8.84958796770853e-06
1132,8.85701020643455e-06
1133,8.86443175896249e-06
1134,8.87185262535583e-06
1135,8.87927280567813e-06
1136,8.88669229999283e-06
1137,8.8941111083635e-06
1138,8.90152923085364e-06
1139,8.90894666752668e-06
1140,8.91636341844617e-06
1141,8.92377948367556e-06
1142,8.93119486327833e-06
1143,8.93860955731795e-06
1144,8.9460235658579e-06
1145,8.95343688896159e-06
1146,8.96084952669255e-06
1147,8.96826147911415e-06
1148,8.97567274628987e-06
1149,8.98308332828315e-06
1150,8.99049322515739e-06
1151,8.99790243697603e-06
1152,9.00531096380247e-06
1153,9.01271880570015e-06
1154,9.02012596273244e-06
1155,9.02753243496277e-06
1156,9.0349382224545e-06
1157,9.04234332527105e-06
1158,9.0497477434758e-06
1159,9.05715147713211e-06
1160,9.06455452630334e-06
1161,9.07195689105289e-06
1162,9.07935857144407e-06
1163,9.08675956754029e-06
1164,9.09415987940482e-06
1165,9.10155950710107e-06
1166,9.10895845069235e-06
1167,9.11635671024197e-06
1168,9.12375428581329e-06
1169,9.13115117746958e-06
1170,9.13854738527421e-06
1171,9.14594290929042e-06
1172,9.15333774958155e-06
1173,9.16073190621089e-06
1174,9.16812537924173e-06
1175,9.17551816873735e-06
1176,9.18291027476098e-06
1177,9.19030169737596e-06
1178,9.19769243664551e-06
1179,9.20508249263291e-06
1180,9.21247186540142e-06
1181,9.21986055501425e-06
1182,9.22724856153464e-06
1183,9.23463588502586e-06
1184,9.24202252555117e-06
1185,9.24940848317368e-06
1186,9.25679375795672e-06
1187,9.26417834996345e-06
1188,9.27156225925706e-06
1189,9.27894548590078e-06
1190,9.28632802995782e-06
1191,9.29370989149133e-06
1192,9.3010910705645e-06
1193,9.30847156724051e-06
1194,9.31585138158253e-06
1195,9.32323051365374e-06
1196,9.33060896351726e-06
1197,9.3379867312363e-06
1198,9.34536381687395e-06
1199,9.35274022049339e-06
1200,9.36011594215774e-06
1201,9.36749098193012e-06
1202,9.3748653398737e-06
1203,9.38223901605151e-06
1204,9.38961201052674e-06
1205,9.39698432336249e-06
1206,9.40435595462182e-06
1207,9.41172690436784e-06
1208,9.41909717266366e-06
1209,9.42646675957233e-06
1210,9.43383566515696e-06
1211,9.44120388948058e-06
1212,9.44857143260631e-06
1213,9.45593829459718e-06
1214,9.46330447551622e-06
1215,9.4706699754265e-06
1216,9.47803479439109e-06
1217,9.48539893247297e-06
1218,9.49276238973521e-06
1219,9.50012516624082e-06
1220,9.50748726205283e-06
1221,9.51484867723423e-06
1222,9.52220941184805e-06
1223,9.52956946595729e-06
1224,9.53692883962492e-06
1225,9.54428753291394e-06
1226,9.55164554588738e-06
1227,9.55900287860814e-06
1228,9.56635953113925e-06
1229,9.57371550354363e-06
1230,9.5810707958843e-06
1231,9.58842540822414e-06
1232,9.59577934062617e-06
1233,9.60313259315329e-06
1234,9.61048516586848e-06
1235,9.6178370588346e-06
1236,9.62518827211463e-06
1237,9.63253880577147e-06
1238,9.63988865986804e-06
1239,9.64723783446722e-06
1240,9.65458632963199e-06
1241,9.66193414542515e-06
1242,9.66928128190963e-06
1243,9.67662773914832e-06
1244,9.68397351720413e-06
1245,9.69131861613988e-06
1246,9.69866303601846e-06
1247,9.70600677690272e-06
1248,9.71334983885554e-06
1249,9.72069222193972e-06
1250,9.72803392621816e-06
1251,9.73537495175367e-06
1252,9.7427152986091e-06
1253,9.75005496684726e-06
1254,9.75739395653096e-06
1255,9.76473226772302e-06
1256,9.77206990048628e-06
1257,9.7794068548835e-06
1258,9.78674313097748e-06
1259,9.79407872883106e-06
1260,9.801413648507e-06
1261,9.80874789006805e-06
1262,9.81608145357702e-06
1263,9.82341433909665e-06
1264,9.83074654668972e-06
1265,9.838078076419e-06
1266,9.84540892834723e-06
1267,9.85273910253713e-06
1268,9.86006859905145e-06
1269,9.86739741795297e-06
1270,9.87472555930436e-06
1271,9.88205302316834e-06
1272,9.88937980960767e-06
1273,9.89670591868504e-06
1274,9.90403135046313e-06
1275,9.91135610500466e-06
1276,9.91868018237234e-06
1277,9.92600358262886e-06
1278,9.93332630583684e-06
1279,9.940648352059e-06
1280,9.94796972135801e-06
1281,9.95529041379655e-06
1282,9.96261042943722e-06
1283,9.96992976834273e-06
1284,9.97724843057571e-06
1285,9.98456641619878e-06
1286,9.99188372527458e-06
1287,9.99920035786576e-06
1288,1.00065163140349e-05
1289,1.00138315938447e-05
1290,1.00211461973577e-05
1291,1.00284601246365e-05
1292,1.00357733757438e-05
1293,1.00430859507421e-05
1294,1.00503978496939e-05
1295,1.0057709072662e-05
1296,1.00650196197088e-05
1297,1.0072329490897e-05
1298,1.00796386862891e-05
1299,1.00869472059476e-05
1300,1.00942550499351e-05
1301,1.01015622183142e-05
1302,1.01088687111474e-05
1303,1.01161745284973e-05
1304,1.01234796704263e-05
1305,1.0130784136997e-05
1306,1.0138087928272e-05
1307,1.01453910443136e-05
1308,1.01526934851845e-05
1309,1.01599952509472e-05
1310,1.0167296341664e-05
1311,1.01745967573976e-05
1312,1.01818964982104e-05
1313,1.01891955641648e-05
1314,1.01964939553235e-05
1315,1.02037916717487e-05
1316,1.0211088713503e-05
1317,1.02183850806489e-05
1318,1.02256807732488e-05
1319,1.0232975791365e-05
1320,1.02402701350602e-05
1321,1.02475638043966e-05
1322,1.02548567994368e-05
1323,1.02621491202431e-05
1324,1.0269440766878e-05
1325,1.02767317394038e-05
1326,1.02840220378831e-05
1327,1.02913116623781e-05
1328,1.02986006129512e-05
1329,1.03058888896649e-05
1330,1.03131764925816e-05
1331,1.03204634217635e-05
1332,1.03277496772731e-05
1333,1.03350352591727e-05
1334,1.03423201675248e-05
1335,1.03496044023915e-05
1336,1.03568879638354e-05
1337,1.03641708519187e-05
1338,1.03714530667037e-05
1339,1.03787346082528e-05
1340,1.03860154766283e-05
1341,1.03932956718926e-05
1342,1.04005751941079e-05
1343,1.04078540433365e-05
1344,1.04151322196408e-05
1345,1.0422409723083e-05
1346,1.04296865537254e-05
1347,1.04369627116304e-05
1348,1.04442381968601e-05
1349,1.04515130094769e-05
1350,1.04587871495429e-05
1351,1.04660606171206e-05
1352,1.04733334122721e-05
1353,1.04806055350596e-05
1354,1.04878769855455e-05
1355,1.04951477637919e-05
1356,1.05024178698611e-05
1357,1.05096873038153e-05
1358,1.05169560657167e-05
1359,1.05242241556276e-05
1360,1.05314915736101e-05
1361,1.05387583197264e-05
1362,1.05460243940388e-05
1363,1.05532897966094e-05
1364,1.05605545275004e-05
1365,1.0567818586774e-05
1366,1.05750819744924e-05
1367,1.05823446907177e-05
1368,1.05896067355121e-05
1369,1.05968681089378e-05
1370,1.06041288110568e-05
1371,1.06113888419314e-05
1372,1.06186482016236e-05
1373,1.06259068901957e-05
1374,1.06331649077097e-05
1375,1.06404222542277e-05
1376,1.06476789298119e-05
1377,1.06549349345244e-05
1378,1.06621902684273e-05
1379,1.06694449315827e-05
1380,1.06766989240526e-05
1381,1.06839522458992e-05
1382,1.06912048971845e-05
1383,1.06984568779707e-05
1384,1.07057081883197e-05
1385,1.07129588282937e-05
1386,1.07202087979546e-05
1387,1.07274580973646e-05
1388,1.07347067265857e-05
1389,1.074195468568e-05
1390,1.07492019747094e-05
1391,1.07564485937361e-05
1392,1.07636945428219e-05
1393,1.0770939822029e-05
1394,1.07781844314194e-05
1395,1.0785428371055e-05
1396,1.07926716409979e-05
1397,1.079991424131e-05
1398,1.08071561720534e-05
1399,1.08143974332899e-05
1400,1.08216380250817e-05
1401,1.08288779474907e-05
1402,1.08361172005788e-05
1403,1.0843355784408e-05
1404,1.08505936990403e-05
1405,1.08578309445375e-05
1406,1.08650675209617e-05
1407,1.08723034283748e-05
1408,1.08795386668387e-05
1409,1.08867732364153e-05
1410,1.08940071371666e-05
1411,1.09012403691544e-05
1412,1.09084729324407e-05
1413,1.09157048270874e-05
1414,1.09229360531564e-05
1415,1.09301666107095e-05
1416,1.09373964998087e-05
1417,1.09446257205159e-05
1418,1.09518542728928e-05
1419,1.09590821570014e-05
1420,1.09663093729036e-05
1421,1.09735359206611e-05
1422,1.09807618003359e-05
1423,1.09879870119897e-05
1424,1.09952115556845e-05
1425,1.10024354314821e-05
1426,1.10096586394442e-05
1427,1.10168811796328e-05
1428,1.10241030521096e-05
1429,1.10313242569364e-05
1430,1.10385447941751e-05
1431,1.10457646638874e-05
1432,1.10529838661351e-05
1433,1.10602024009801e-05
1434,1.10674202684841e-05
1435,1.10746374687088e-05
1436,1.10818540017162e-05
1437,1.10890698675678e-05
1438,1.10962850663255e-05
1439,1.1103499598051e-05
1440,1.11107134628062e-05
1441,1.11179266606526e-05
1442,1.11251391916521e-05
1443,1.11323510558664e-05
1444,1.11395622533572e-05
1445,1.11467727841862e-05
1446,1.11539826484152e-05
1447,1.11611918461058e-05
1448,1.11684003773198e-05
1449,1.11756082421188e-05
1450,1.11828154405646e-05
1451,1.11900219727188e-05
1452,1.11972278386432e-05
1453,1.12044330383993e-05
1454,1.12116375720488e-05
1455,1.12188414396535e-05
1456,1.12260446412749e-05
1457,1.12332471769747e-05
1458,1.12404490468146e-05
1459,1.12476502508562e-05
1460,1.12548507891612e-05
1461,1.12620506617911e-05
1462,1.12692498688076e-05
1463,1.12764484102723e-05
1464,1.12836462862468e-05
1465,1.12908434967927e-05
1466,1.12980400419717e-05
1467,1.13052359218452e-05
1468,1.1312431136475e-05
1469,1.13196256859225e-05
1470,1.13268195702494e-05
1471,1.13340127895172e-05
1472,1.13412053437875e-05
1473,1.13483972331219e-05
1474,1.13555884575819e-05
1475,1.1362779017229e-05
1476,1.13699689121249e-05
1477,1.13771581423309e-05
1478,1.13843467079088e-05
1479,1.13915346089199e-05
1480,1.13987218454258e-05
1481,1.14059084174881e-05
1482,1.14130943251681e-05
1483,1.14202795685276e-05
1484,1.14274641476278e-05
1485,1.14346480625304e-05
1486,1.14418313132968e-05
1487,1.14490138999884e-05
1488,1.14561958226668e-05
1489,1.14633770813935e-05
1490,1.14705576762299e-05
1491,1.14777376072374e-05
1492,1.14849168744775e-05
1493,1.14920954780116e-05
1494,1.14992734179012e-05
1495,1.15064506942078e-05
1496,1.15136273069927e-05
1497,1.15208032563173e-05
1498,1.15279785422432e-05
1499,1.15351531648316e-05
1500,1.15423271241441e-05
1501,1.1549500420242e-05
1502,1.15566730531867e-05
1503,1.15638450230395e-05
1504,1.15710163298619e-05
1505,1.15781869737153e-05
1506,1.1585356954661e-05
1507,1.15925262727604e-05
1508,1.15996949280748e-05
1509,1.16068629206657e-05
1510,1.16140302505942e-05
1511,1.16211969179219e-05
1512,1.162836292271e-05
1513,1.16355282650199e-05
1514,1.16426929449129e-05
1515,1.16498569624502e-05
1516,1.16570203176933e-05
1517,1.16641830107035e-05
1518,1.16713450415419e-05
1519,1.167850641027e-05
1520,1.1685667116949e-05
1521,1.16928271616403e-05
1522,1.1699986544405e-05
1523,1.17071452653045e-05
1524,1.17143033244001e-05
1525,1.17214607217529e-05
1526,1.17286174574243e-05
1527,1.17357735314755e-05
1528,1.17429289439678e-05
1529,1.17500836949624e-05
1530,1.17572377845205e-05
1531,1.17643912127034e-05
1532,1.17715439795722e-05
1533,1.17786960851883e-05
1534,1.17858475296128e-05
1535,1.1792998312907e-05
1536,1.18001484351319e-05
1537,1.18072978963489e-05
1538,1.18144466966191e-05
1539,1.18215948360037e-05
1540,1.18287423145639e-05
1541,1.18358891323608e-05
1542,1.18430352894557e-05
1543,1.18501807859096e-05
1544,1.18573256217838e-05
1545,1.18644697971393e-05
1546,1.18716133120374e-05
1547,1.18787561665392e-05
1548,1.18858983607057e-05
1549,1.18930398945982e-05
1550,1.19001807682778e-05
1551,1.19073209818055e-05
1552,1.19144605352425e-05
1553,1.19215994286499e-05
1554,1.19287376620888e-05
1555,1.19358752356202e-05
1556,1.19430121493054e-05
1557,1.19501484032052e-05
1558,1.19572839973809e-05
1559,1.19644189318935e-05
1560,1.19715532068041e-05
1561,1.19786868221737e-05
1562,1.19858197780634e-05
1563,1.19929520745342e-05
1564,1.20000837116471e-05
1565,1.20072146894633e-05
1566,1.20143450080437e-05
1567,1.20214746674494e-05
1568,1.20286036677414e-05
1569,1.20357320089806e-05
1570,1.20428596912282e-05
1571,1.20499867145451e-05
1572,1.20571130789923e-05
1573,1.20642387846308e-05
1574,1.20713638315216e-05
1575,1.20784882197256e-05
1576,1.20856119493039e-05
1577,1.20927350203174e-05
1578,1.20998574328272e-05
1579,1.2106979186894e-05
1580,1.21141002825789e-05
1581,1.21212207199429e-05
1582,1.21283404990468e-05
1583,1.21354596199516e-05
1584,1.21425780827183e-05
1585,1.21496958874078e-05
1586,1.2156813034081e-05
1587,1.21639295227987e-05
1588,1.21710453536219e-05
1589,1.21781605266116e-05
1590,1.21852750418286e-05
1591,1.21923888993337e-05
1592,1.21995020991879e-05
1593,1.22066146414521e-05
1594,1.22137265261872e-05
1595,1.22208377534539e-05
1596,1.22279483233132e-05
1597,1.22350582358259e-05
1598,1.22421674910529e-05
1599,1.2249276089055e-05
1600,1.2256384029893e-05
1601,1.22634913136279e-05
1602,1.22705979403203e-05
1603,1.22777039100312e-05
1604,1.22848092228214e-05
1605,1.22919138787516e-05
1606,1.22990178778828e-05
1607,1.23061212202755e-05
1608,1.23132239059908e-05
1609,1.23203259350893e-05
1610,1.23274273076319e-05
1611,1.23345280236793e-05
1612,1.23416280832923e-05
1613,1.23487274865316e-05
1614,1.23558262334581e-05
1615,1.23629243241324e-05
1616,1.23700217586154e-05
1617,1.23771185369677e-05
1618,1.23842146592501e-05
1619,1.23913101255235e-05
1620,1.23984049358483e-05
1621,1.24054990902855e-05
1622,1.24125925888956e-05
1623,1.24196854317395e-05
1624,1.24267776188778e-05
1625,1.24338691503712e-05
1626,1.24409600262805e-05
1627,1.24480502466662e-05
1628,1.24551398115891e-05
1629,1.24622287211099e-05
1630,1.24693169752893e-05
1631,1.24764045741878e-05
1632,1.24834915178662e-05
1633,1.2490577806385e-05
1634,1.24976634398051e-05
1635,1.2504748418187e-05
1636,1.25118327415913e-05
1637,1.25189164100786e-05
1638,1.25259994237097e-05
1639,1.25330817825451e-05
1640,1.25401634866454e-05
1641,1.25472445360713e-05
1642,1.25543249308833e-05
1643,1.25614046711421e-05
1644,1.25684837569082e-05
1645,1.25755621882422e-05
1646,1.25826399652047e-05
1647,1.25897170878564e-05
1648,1.25967935562576e-05
1649,1.26038693704691e-05
1650,1.26109445305514e-05
1651,1.2618019036565e-05
1652,1.26250928885704e-05
1653,1.26321660866283e-05
1654,1.26392386307991e-05
1655,1.26463105211434e-05
1656,1.26533817577218e-05
1657,1.26604523405946e-05
1658,1.26675222698225e-05
1659,1.2674591545466e-05
1660,1.26816601675855e-05
1661,1.26887281362416e-05
1662,1.26957954514947e-05
1663,1.27028621134053e-05
1664,1.2709928122034e-05
1665,1.27169934774411e-05
1666,1.27240581796872e-05
1667,1.27311222288327e-05
1668,1.2738185624938e-05
1669,1.27452483680637e-05
1670,1.27523104582702e-05
1671,1.27593718956179e-05
1672,1.27664326801673e-05
1673,1.27734928119787e-05
1674,1.27805522911126e-05
1675,1.27876111176295e-05
1676,1.27946692915897e-05
1677,1.28017268130536e-05
1678,1.28087836820817e-05
1679,1.28158398987343e-05
1680,1.28228954630719e-05
1681,1.28299503751547e-05
1682,1.28370046350433e-05
1683,1.2844058242798e-05
1684,1.28511111984791e-05
1685,1.2858163502147e-05
1686,1.2865215153862e-05
1687,1.28722661536846e-05
1688,1.2879316501675e-05
1689,1.28863661978937e-05
1690,1.28934152424008e-05
1691,1.29004636352569e-05
1692,1.29075113765221e-05
1693,1.29145584662568e-05
1694,1.29216049045213e-05
1695,1.2928650691376e-05
1696,1.29356958268811e-05
1697,1.29427403110969e-05
1698,1.29497841440838e-05
1699,1.29568273259019e-05
1700,1.29638698566116e-05
1701,1.29709117362732e-05
1702,1.29779529649468e-05
1703,1.29849935426929e-05
1704,1.29920334695716e-05
1705,1.29990727456432e-05
1706,1.30061113709679e-05
1707,1.3013149345606e-05
1708,1.30201866696177e-05
1709,1.30272233430632e-05
1710,1.30342593660028e-05
1711,1.30412947384967e-05
1712,1.3048329460605e-05
1713,1.30553635323881e-05
1714,1.30623969539061e-05
1715,1.30694297252191e-05
1716,1.30764618463875e-05
1717,1.30834933174713e-05
1718,1.30905241385307e-05
1719,1.3097554309626e-05
1720,1.31045838308173e-05
1721,1.31116127021647e-05
1722,1.31186409237284e-05
1723,1.31256684955686e-05
1724,1.31326954177454e-05
1725,1.31397216903189e-05
1726,1.31467473133493e-05
1727,1.31537722868967e-05
1728,1.31607966110212e-05
1729,1.3167820285783e-05
1730,1.31748433112421e-05
1731,1.31818656874587e-05
1732,1.31888874144928e-05
1733,1.31959084924047e-05
1734,1.32029289212542e-05
1735,1.32099487011016e-05
1736,1.32169678320069e-05
1737,1.32239863140302e-05
1738,1.32310041472315e-05
1739,1.3238021331671e-05
1740,1.32450378674086e-05
1741,1.32520537545045e-05
1742,1.32590689930186e-05
1743,1.3266083583011e-05
1744,1.32730975245417e-05
1745,1.32801108176708e-05
1746,1.32871234624583e-05
1747,1.32941354589643e-05
1748,1.33011468072486e-05
1749,1.33081575073713e-05
1750,1.33151675593925e-05
1751,1.33221769633721e-05
1752,1.33291857193702e-05
1753,1.33361938274466e-05
1754,1.33432012876614e-05
1755,1.33502081000745e-05
1756,1.33572142647459e-05
1757,1.33642197817357e-05
1758,1.33712246511036e-05
1759,1.33782288729098e-05
1760,1.3385232447214e-05
1761,1.33922353740764e-05
1762,1.33992376535567e-05
1763,1.3406239285715e-05
1764,1.34132402706111e-05
1765,1.34202406083049e-05
1766,1.34272402988565e-05
1767,1.34342393423257e-05
1768,1.34412377387723e-05
1769,1.34482354882563e-05
1770,1.34552325908376e-05
1771,1.34622290465761e-05
1772,1.34692248555316e-05
1773,1.3476220017764e-05
1774,1.34832145333332e-05
1775,1.3490208402299e-05
1776,1.34972016247213e-05
1777,1.350419420066e-05
1778,1.35111861301748e-05
1779,1.35181774133257e-05
1780,1.35251680501724e-05
1781,1.35321580407749e-05
